Event date,Event name,User,Number of events
2024-10-09,CloudRender360Clicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-10,ChangeMainView,ed8dd0c8-97f5-44eb-8450-377728ee1273,49
2024-10-12,ApplicationStarted,ed8dd0c8-97f5-44eb-8450-377728ee1273,3
2024-10-11,SaveAsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-11,CloudRenderJobDone,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-10,LoadProjectStandalone,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-10,ProjectsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,3
2024-10-09,CreatePDFSummary,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-10,ApplicationStarted,ed8dd0c8-97f5-44eb-8450-377728ee1273,2
2024-10-08,LoadProjectStandalone,ed8dd0c8-97f5-44eb-8450-377728ee1273,4
2024-10-09,ChangeMainView,ed8dd0c8-97f5-44eb-8450-377728ee1273,29
2024-10-12,LoadProjectStandalone,ed8dd0c8-97f5-44eb-8450-377728ee1273,5
2024-10-10,SaveProjectStandalone,ed8dd0c8-97f5-44eb-8450-377728ee1273,3
2024-10-12,ChangeMainView,ed8dd0c8-97f5-44eb-8450-377728ee1273,119
2024-10-09,ResetRoom,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-09,SaveAsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-11,ProjectsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,1
2024-10-12,SaveAsButtonClicked,ed8dd0c8-97f5-44eb-8450-377728ee1273,2
2024-10-11,MyProjectButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-14,EditProposal,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-11,ChangeViewFunction,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-11,ApplicationStarted,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-09,CloudRenderClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,40
2024-10-11,SaveAsButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-11,SaveProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,7
2024-10-10,ChangeMainView,ece4a326-10a7-4c8c-bff4-09a700e832bf,6
2024-10-11,CreatePDFSummary,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-10,ApplicationStarted,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-11,PostLoadDialogShown,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-09,SaveProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,27
2024-10-09,ClickOnPreferenceButton,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-09,SaveButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,27
2024-10-14,LoadProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,8
2024-10-11,PostLoadDialogClosed,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-14,CloudRenderJobDone,ece4a326-10a7-4c8c-bff4-09a700e832bf,14
2024-10-11,ChangeMainView,ece4a326-10a7-4c8c-bff4-09a700e832bf,117
2024-10-14,SaveProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,5
2024-10-09,MyProjectButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,11
2024-10-14,ApplicationStarted,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-09,PostLoadDialogShown,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-14,ProjectsButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-11,ProductSearch,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-09,CloudRenderJobDone,ece4a326-10a7-4c8c-bff4-09a700e832bf,40
2024-10-14,SaveAsButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-14,OpenProject,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-09,PostLoadDialogClosed,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-14,ChangeMainView,ece4a326-10a7-4c8c-bff4-09a700e832bf,132
2024-10-09,ProjectsButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,6
2024-10-09,SaveAsButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-11,SummaryCameraControls,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-14,SummaryCameraControls,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-10,UpdateAvailable,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-09,ChangeViewFunction,ece4a326-10a7-4c8c-bff4-09a700e832bf,4
2024-10-14,ProductSearch,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-09,ChangeMainView,ece4a326-10a7-4c8c-bff4-09a700e832bf,374
2024-10-10,SaveProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-11,CloudRenderClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,16
2024-10-14,ChangeViewFunction,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-09,AssortmentInstall,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-09,SummaryCameraControls,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-11,UpdateAvailable,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-09,LoadProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,15
2024-10-11,OpenProject,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-10,SaveButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-11,SaveButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,7
2024-10-11,CloudRenderJobDone,ece4a326-10a7-4c8c-bff4-09a700e832bf,16
2024-10-10,OpenProject,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-10,LoadProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-09,ResetRoom,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-14,MyProjectButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,5
2024-10-09,DeleteProposal,ece4a326-10a7-4c8c-bff4-09a700e832bf,4
2024-10-11,LoadProjectStandalone,ece4a326-10a7-4c8c-bff4-09a700e832bf,7
2024-10-14,SaveButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,6
2024-10-11,UpdateDialogOpen,ece4a326-10a7-4c8c-bff4-09a700e832bf,2
2024-10-14,CloudRenderClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,14
2024-10-10,ProjectsButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,1
2024-10-11,ProjectsButtonClicked,ece4a326-10a7-4c8c-bff4-09a700e832bf,6
2024-10-11,ClickOnPreferenceButton,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-09,EditProposal,ece4a326-10a7-4c8c-bff4-09a700e832bf,3
2024-10-10,OpenProject,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-08,ResetRoom,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-10,LoadProjectStandalone,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-10,UpdateDialogOpen,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-08,ProjectsButtonClicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,5
2024-10-10,UpdateAvailable,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-10,ApplicationStarted,ec63113c-b561-40cf-aa78-30ef1bf65f6c,5
2024-10-08,SaveButtonClicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,2
2024-10-10,CloudRenderJobDone,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-08,ProductFilterExpanded,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-08,LoadProjectStandalone,ec63113c-b561-40cf-aa78-30ef1bf65f6c,2
2024-10-10,SaveNewCustomer,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-10,ClickOnPreferenceButton,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-10,AssortmentAdded,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-08,UpdateAvailable,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-08,CloudRender360Clicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-10,ProductFilterExpanded,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-10,AssortmentDialogOpen,ec63113c-b561-40cf-aa78-30ef1bf65f6c,2
2024-10-10,SaveButtonClicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-08,OpenProject,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-08,SaveProjectStandalone,ec63113c-b561-40cf-aa78-30ef1bf65f6c,2
2024-10-08,CreatePDFSummary,ec63113c-b561-40cf-aa78-30ef1bf65f6c,5
2024-10-10,SaveProjectStandalone,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-08,ProductSearch,ec63113c-b561-40cf-aa78-30ef1bf65f6c,2
2024-10-10,CloudRender360Clicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,4
2024-10-08,SaveNewCustomer,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-08,CloudRenderClicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,10
2024-10-08,DeleteProject,ec63113c-b561-40cf-aa78-30ef1bf65f6c,2
2024-10-10,ChangeMainView,ec63113c-b561-40cf-aa78-30ef1bf65f6c,46
2024-10-08,SaveAsButtonClicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-08,CloudRenderJobDone,ec63113c-b561-40cf-aa78-30ef1bf65f6c,13
2024-10-08,ApplicationStarted,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-10,ProjectsButtonClicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-10,ChangeViewFunction,ec63113c-b561-40cf-aa78-30ef1bf65f6c,3
2024-10-08,ChangeMainView,ec63113c-b561-40cf-aa78-30ef1bf65f6c,71
2024-10-10,SaveAsButtonClicked,ec63113c-b561-40cf-aa78-30ef1bf65f6c,1
2024-10-10,SaveAsButtonClicked,ec367129-0088-46a6-835a-67524bc18e1d,3
2024-10-10,ProductFilterExpanded,ec367129-0088-46a6-835a-67524bc18e1d,1
2024-10-09,ApplicationStarted,ec367129-0088-46a6-835a-67524bc18e1d,1
2024-10-10,ApplicationStarted,ec367129-0088-46a6-835a-67524bc18e1d,1
2024-10-10,ChangeMainView,ec367129-0088-46a6-835a-67524bc18e1d,52
2024-10-10,UpdateAvailable,ec367129-0088-46a6-835a-67524bc18e1d,1
2024-10-10,SaveButtonClicked,ec367129-0088-46a6-835a-67524bc18e1d,1
2024-10-10,CloudRenderClicked,ec367129-0088-46a6-835a-67524bc18e1d,6
2024-10-10,CloudRenderJobDone,ec367129-0088-46a6-835a-67524bc18e1d,6
2024-10-10,SaveProjectStandalone,ec367129-0088-46a6-835a-67524bc18e1d,1
2024-10-09,ChangeMainView,ec367129-0088-46a6-835a-67524bc18e1d,2
2024-10-09,ProjectsButtonClicked,ec367129-0088-46a6-835a-67524bc18e1d,1
2024-10-08,ApplicationStarted,eb685dda-6216-40ef-bf89-b70357d016b0,1
2024-10-08,LoadProjectStandalone,eb685dda-6216-40ef-bf89-b70357d016b0,3
2024-10-08,UpdateAvailable,eb685dda-6216-40ef-bf89-b70357d016b0,1
2024-10-08,UpdateDialogOpen,eb685dda-6216-40ef-bf89-b70357d016b0,1
2024-10-08,ChangeMainView,eb685dda-6216-40ef-bf89-b70357d016b0,10
2024-10-08,ProjectsButtonClicked,eb685dda-6216-40ef-bf89-b70357d016b0,3
2024-10-08,OpenProject,eb685dda-6216-40ef-bf89-b70357d016b0,1
2024-10-09,ProjectsButtonClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-08,CloudRenderClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,2
2024-10-10,UpdateAvailable,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-08,ChangeMainView,e8d32284-0916-4d99-ac87-5b8283a7ac62,9
2024-10-10,ChangeMainView,e8d32284-0916-4d99-ac87-5b8283a7ac62,18
2024-10-10,ApplicationStarted,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-08,OpenProject,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-09,OpenProject,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-09,CloudRenderClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,5
2024-10-08,CloudRenderJobDone,e8d32284-0916-4d99-ac87-5b8283a7ac62,2
2024-10-09,CloudRenderJobDone,e8d32284-0916-4d99-ac87-5b8283a7ac62,5
2024-10-09,UpdateAvailable,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-08,ProjectsButtonClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,2
2024-10-08,SaveButtonClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-10,ProductSearch,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-09,ChangeMainView,e8d32284-0916-4d99-ac87-5b8283a7ac62,9
2024-10-08,SaveProjectStandalone,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-10,ProjectsButtonClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-08,SaveAsButtonClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-08,LoadProjectStandalone,e8d32284-0916-4d99-ac87-5b8283a7ac62,2
2024-10-09,ApplicationStarted,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-08,ApplicationStarted,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-10,CloudRenderClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-10,SaveAsButtonClicked,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-10,CloudRenderJobDone,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-09,LoadProjectStandalone,e8d32284-0916-4d99-ac87-5b8283a7ac62,1
2024-10-09,UpdateAvailable,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-14,ProjectsButtonClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-08,LoadProjectStandalone,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,ResetRoom,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,CloudRenderJobDone,e86efb80-8bf5-40eb-bf63-0a050469d3d9,2
2024-10-09,KeyboardShortcutUsed,e86efb80-8bf5-40eb-bf63-0a050469d3d9,7
2024-10-14,OpenProject,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,ChangeViewFunction,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-08,UpdateAvailable,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,SaveButtonClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,ChangeMainView,e86efb80-8bf5-40eb-bf63-0a050469d3d9,123
2024-10-09,ChangeViewFunction,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,SaveProjectStandalone,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,CloudRender360Clicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,2
2024-10-11,CloudRenderClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,2
2024-10-14,LoadProjectStandalone,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-14,KeyboardShortcutUsed,e86efb80-8bf5-40eb-bf63-0a050469d3d9,4
2024-10-09,ProductSearch,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-14,ProductSearch,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,CloudRenderJobDone,e86efb80-8bf5-40eb-bf63-0a050469d3d9,4
2024-10-11,CreatePDFSummary,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,CloudRenderClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,ChangeMainView,e86efb80-8bf5-40eb-bf63-0a050469d3d9,55
2024-10-08,ChangeMainView,e86efb80-8bf5-40eb-bf63-0a050469d3d9,9
2024-10-09,SaveAsButtonClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-14,UpdateAvailable,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,SaveProjectStandalone,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,SaveAsButtonClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,4
2024-10-14,ResetRoom,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,KeyboardShortcutUsed,e86efb80-8bf5-40eb-bf63-0a050469d3d9,6
2024-10-09,ApplicationStarted,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-08,WebShopExport,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,CreatePDFSummary,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,ApplicationStarted,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-14,SaveAsButtonClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-08,ProjectsButtonClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-14,ApplicationStarted,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,CloudRender360Clicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-08,ApplicationStarted,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,UpdateAvailable,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-09,SaveButtonClicked,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-08,OpenProject,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-11,ProductSearch,e86efb80-8bf5-40eb-bf63-0a050469d3d9,1
2024-10-08,CreatePDFSummary,e86efb80-8bf5-40eb-bf63-0a050469d3d9,2
2024-10-14,ChangeMainView,e86efb80-8bf5-40eb-bf63-0a050469d3d9,46
2024-10-09,ClickOnPreferenceButton,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-14,CloudRenderClicked,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-10,ChangeMainView,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-09,SaveButtonClicked,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,3
2024-10-14,ChangeViewFunction,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-14,SaveProjectStandalone,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,2
2024-10-14,ChangeMainView,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,135
2024-10-09,MyProjectButtonClicked,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-14,UpdateAvailable,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-14,SaveButtonClicked,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,2
2024-10-09,SaveProjectStandalone,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,2
2024-10-14,KeyboardShortcutUsed,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-09,CloudRenderClicked,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,4
2024-10-10,ApplicationStarted,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-08,ChangeMainView,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-09,ChangeMainView,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,136
2024-10-09,ProductSearch,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-14,ProductSearch,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-14,SaveAsButtonClicked,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-14,ApplicationStarted,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-08,ApplicationStarted,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-10,UpdateAvailable,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-09,CloudRenderJobDone,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,2
2024-10-09,ApplicationStarted,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,2
2024-10-14,CloudRenderJobDone,e6ef8c72-7f8a-4f5f-9b79-93a7d9ca04c5,1
2024-10-11,SaveButtonClicked,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,2
2024-10-09,KeyboardShortcutUsed,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,2
2024-10-09,UpdateAvailable,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,2
2024-10-11,KeyboardShortcutUsed,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-11,CloudRender360Clicked,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,6
2024-10-09,ApplicationStarted,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,3
2024-10-11,SaveAsButtonClicked,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,3
2024-10-11,MyProjectButtonClicked,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,2
2024-10-09,CloudRenderHDClicked,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,3
2024-10-09,ChangeMainView,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,68
2024-10-11,UpdateAvailable,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-09,UpdateDialogOpen,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-09,ChangeViewFunction,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,5
2024-10-09,CloudRenderJobDone,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,5
2024-10-11,ChangeMainView,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,75
2024-10-09,CloudRender360Clicked,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,3
2024-10-11,ChangeViewFunction,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-11,SaveProjectStandalone,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,3
2024-10-09,ClickOnPreferenceButton,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-11,ApplicationStarted,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-09,AssortmentAdded,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,5
2024-10-11,CloudRenderJobDone,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,6
2024-10-09,ProductFilterExpanded,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-11,ProductFilterExpanded,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,2
2024-10-11,LoadProjectStandalone,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-09,SaveButtonClicked,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,1
2024-10-09,AssortmentDialogOpen,e6a4f429-65ea-4a3d-bf36-739aa2f46a37,2
2024-10-12,UpdateDialogOpen,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-12,KeyboardShortcutUsed,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-09,ProjectsButtonClicked,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-13,ApplicationStarted,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-14,ProductFilterExpanded,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-12,CloudRender360Clicked,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-12,ApplicationStarted,e5ffd512-fca9-45b7-809f-13a678dedf97,2
2024-10-09,ChangeViewFunction,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-09,ChangeMainView,e5ffd512-fca9-45b7-809f-13a678dedf97,11
2024-10-09,UserLoggedinStandalone,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-12,UpdateAvailable,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-13,ChangeMainView,e5ffd512-fca9-45b7-809f-13a678dedf97,22
2024-10-12,ChangeMainView,e5ffd512-fca9-45b7-809f-13a678dedf97,10
2024-10-12,ProductFilterExpanded,e5ffd512-fca9-45b7-809f-13a678dedf97,4
2024-10-13,ProductSearch,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-09,ApplicationStarted,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-12,CloudRenderJobDone,e5ffd512-fca9-45b7-809f-13a678dedf97,1
2024-10-09,ChangeMainView,e581b47e-4365-4fee-823b-c090dc711126,1
2024-10-09,ApplicationStarted,e581b47e-4365-4fee-823b-c090dc711126,1
2024-10-08,LoadProjectStandalone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,3
2024-10-08,ProjectsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,4
2024-10-12,CloudRenderJobDone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,3
2024-10-14,MyProjectButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-12,ApplicationStarted,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-11,UpdateAvailable,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-09,OpenProject,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-14,LoadProjectStandalone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-14,ChangeMainView,e51718cd-8af1-4045-9ed7-31c7022ecbc3,12
2024-10-09,SaveAsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,5
2024-10-12,ProductSearch,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-12,CreatePDFSummary,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-11,UpdateDialogOpen,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-11,ChangeMainView,e51718cd-8af1-4045-9ed7-31c7022ecbc3,62
2024-10-11,SaveProjectStandalone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-08,ProductFilterExpanded,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-11,ApplicationStarted,e51718cd-8af1-4045-9ed7-31c7022ecbc3,3
2024-10-12,SaveProjectStandalone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-11,CloudRenderClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,6
2024-10-11,LoadProjectStandalone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,7
2024-10-14,CloudRenderJobDone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-11,MyProjectButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-12,SaveButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
